col_id,col_nm,table_id,cate1,cate2,num_cat_flag,pk_ratio,distinct_cnt,null_ratio,same_ratio,rec_cnt,column_cnt,categorical_cnt,numerical_cnt,avg_dom_col,avg_val_col,num_dom_eqn_col,num_dom_inter_col,num_val_eqn_col,num_val_inter_col,inner_tbl_cnt,outer_tbl_cnt,rep_ratio_tbl,common_ratio_tbl,col_table_cnt,inner_col_cnt,pk_bucket,null_bucket,col_type,rec_bucket,col_cnt_bucket,domain_spread,dom_sim_bucket,val_sim_bucket
6826,주제,592,교육,유아및초·중등교육,1,0.33,14,0.0,3.0,42,6,6,0,,,,,,,12.0,,,,,,중PK(0.3-0.7),완전(0%),범주형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
6827,부제,592,교육,유아및초·중등교육,1,0.98,41,0.0,1.02,42,6,6,0,0.024390243902439,0.0238095238095238,0.0,1.0,0.0,1.0,12.0,,,,1.0,1.0,최고PK(0.9+),완전(0%),범주형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
6828,제목,592,교육,유아및초·중등교육,1,1.0,42,0.0,1.0,42,6,6,0,0.0238095238095238,0.0238095238095238,0.0,3.0,0.0,3.0,12.0,,,,2.0,3.0,최고PK(0.9+),완전(0%),범주형,소(≤100),표준(6-10),소공유(2-5),낮은유사(0-0.1),낮은값유사
6829,키워드,592,교육,유아및초·중등교육,1,1.0,42,0.0,1.0,42,6,6,0,,,,,,,12.0,,,,,,최고PK(0.9+),완전(0%),범주형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
6830,바로가기 URL,592,교육,유아및초·중등교육,1,1.0,42,0.0,1.0,42,6,6,0,,,,,,,12.0,,,,,,최고PK(0.9+),완전(0%),범주형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
6831,학교급,593,교육,유아및초·중등교육,1,0.0,4,0.0,613.0,2452,5,5,0,0.5982142857142857,0.1351374970869261,0.0,17.0,0.0,22.0,92.0,,,,26.0,28.0,저PK(0-0.3),완전(0%),범주형,대(1k-10k),협소(≤5),대공유(21+),높은유사(0.3-0.6),중값유사
6832,학년,593,교육,유아및초·중등교육,1,0.0,7,0.0,350.29,2452,5,5,0,0.4571428571428571,0.0912724306688417,0.0,7.0,0.0,7.0,92.0,,,,8.0,10.0,저PK(0-0.3),완전(0%),범주형,대(1k-10k),협소(≤5),중공유(6-20),높은유사(0.3-0.6),낮은값유사
6833,학과목,593,교육,유아및초·중등교육,1,0.01,14,0.0,175.14,2452,5,5,0,0.1428571428571428,0.0167067342090953,0.0,55.0,0.0,57.0,92.0,,,,46.0,57.0,저PK(0-0.3),완전(0%),범주형,대(1k-10k),협소(≤5),대공유(21+),중유사(0.1-0.3),낮은값유사
6834,출처,593,교육,유아및초·중등교육,1,0.01,27,0.0,98.08,2452,5,5,0,0.07007007007007,0.0022375556633305,0.0,37.0,0.0,37.0,92.0,,,,33.0,37.0,저PK(0-0.3),완전(0%),범주형,대(1k-10k),협소(≤5),대공유(21+),낮은유사(0-0.1),낮은값유사
6835,링크,593,교육,유아및초·중등교육,1,0.96,2364,0.0,1.05,2452,5,5,0,,,,,,,92.0,,,,,,최고PK(0.9+),완전(0%),범주형,대(1k-10k),협소(≤5),단독,낮은유사(0-0.1),낮은값유사
6836,관할,594,교육,유아및초·중등교육,1,0.02,20,0.0,55.61,1001,5,5,0,0.0868421052631579,0.014248908985751,0.0,18.0,0.0,18.0,35.0,,,,17.0,19.0,저PK(0-0.3),완전(0%),범주형,대(1k-10k),협소(≤5),중공유(6-20),낮은유사(0-0.1),낮은값유사
6837,학교이름,594,교육,유아및초·중등교육,1,0.98,981,0.0,1.02,1001,5,5,0,0.0053880879568952,0.0053280053280053,0.0,20.0,0.0,20.0,35.0,,,,20.0,21.0,최고PK(0.9+),완전(0%),범주형,대(1k-10k),협소(≤5),중공유(6-20),낮은유사(0-0.1),낮은값유사
6838,주소,594,교육,유아및초·중등교육,1,0.82,825,0.0,1.31,1001,5,5,0,,,,,,,35.0,,,,,,고PK(0.7-0.9),완전(0%),범주형,대(1k-10k),협소(≤5),단독,낮은유사(0-0.1),낮은값유사
6839,전화번호,594,교육,유아및초·중등교육,1,0.9,904,0.0,1.11,1001,5,5,0,0.0298672566371681,0.0269730269730269,0.0,2.0,0.0,2.0,35.0,,,,2.0,2.0,고PK(0.7-0.9),완전(0%),범주형,대(1k-10k),협소(≤5),소공유(2-5),낮은유사(0-0.1),낮은값유사
6840,홈페이지,594,교육,유아및초·중등교육,1,0.8,804,0.0,1.21,1001,5,5,0,0.1181592039800995,0.0949050949050949,0.0,1.0,0.0,1.0,35.0,,,,1.0,1.0,고PK(0.7-0.9),완전(0%),범주형,대(1k-10k),협소(≤5),단독,중유사(0.1-0.3),낮은값유사
6841,동별,595,교육,유아및초·중등교육,1,1.0,22,0.0,1.0,22,8,1,7,,,,,,,662.0,,,,,,최고PK(0.9+),완전(0%),범주형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
6842,국공립,595,교육,유아및초·중등교육,0,0.32,7,0.0,3.14,22,8,1,7,0.3790899470899471,0.2836632996632997,1.0,2570.0,0.0,3156.0,662.0,,,,620.0,3375.0,중PK(0.3-0.7),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),높은유사(0.3-0.6),중값유사
6843,사회복지법인,595,교육,유아및초·중등교육,0,0.09,2,0.0,11.0,22,8,1,7,0.6510498276402382,0.6242984530355261,73.0,1867.0,0.0,2654.0,662.0,,,,588.0,3191.0,저PK(0-0.3),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),최고유사(0.6+),최고값유사
6844,법인_단체 등,595,교육,유아및초·중등교육,0,0.09,2,0.0,11.0,22,8,1,7,0.6510498276402382,0.6736275319791459,73.0,1867.0,0.0,2406.0,662.0,,,,588.0,3191.0,저PK(0-0.3),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),최고유사(0.6+),최고값유사
6845,민간,595,교육,유아및초·중등교육,0,0.36,8,0.0,2.75,22,8,1,7,0.3588530889742832,0.2162416359874237,2.0,2575.0,0.0,3193.0,662.0,,,,621.0,3383.0,중PK(0.3-0.7),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),높은유사(0.3-0.6),중값유사
6846,협동,595,교육,유아및초·중등교육,0,0.09,2,0.0,10.5,22,8,1,7,0.6350806451612904,0.4303519061583578,1.0,163.0,0.0,248.0,662.0,,,,85.0,248.0,저PK(0-0.3),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),최고유사(0.6+),높은값유사
6847,직장,595,교육,유아및초·중등교육,0,0.18,4,0.0,5.25,22,8,1,7,0.4794064203513022,0.5080942679367876,11.0,2450.0,0.0,3213.0,662.0,,,,609.0,3302.0,저PK(0-0.3),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),높은유사(0.3-0.6),높은값유사
6848,가정,595,교육,유아및초·중등교육,0,0.45,10,0.0,2.1,22,8,1,7,0.3212094653812445,0.2200223089793642,0.0,2694.0,0.0,3352.0,662.0,,,,630.0,3423.0,중PK(0.3-0.7),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),높은유사(0.3-0.6),중값유사
6849,연번,596,교육,유아및초·중등교육,0,1.0,135,0.0,1.0,135,7,6,1,0.1467445539734696,0.1467445539734696,0.0,1971.0,0.0,2324.0,704.0,,,,680.0,2739.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),표준(6-10),대공유(21+),중유사(0.1-0.3),중값유사
6850,설립구분,596,교육,유아및초·중등교육,1,0.01,2,0.0,67.5,135,7,6,1,0.890625,0.4043981481481482,10.0,4.0,0.0,18.0,704.0,,,,28.0,32.0,저PK(0-0.3),완전(0%),범주형,중(101-1k),표준(6-10),대공유(21+),최고유사(0.6+),높은값유사
6851,학제구분,596,교육,유아및초·중등교육,1,0.02,3,0.0,45.0,135,7,6,1,0.72,0.3362962962962963,0.0,14.0,0.0,19.0,704.0,,,,24.0,25.0,저PK(0-0.3),완전(0%),범주형,중(101-1k),표준(6-10),대공유(21+),최고유사(0.6+),높은값유사
6852,학교명,596,교육,유아및초·중등교육,1,1.0,135,0.0,1.0,135,7,6,1,0.0831275720164609,0.0831275720164609,0.0,18.0,0.0,18.0,704.0,,,,18.0,18.0,최고PK(0.9+),완전(0%),범주형,중(101-1k),표준(6-10),중공유(6-20),낮은유사(0-0.1),낮은값유사
6853,주소,596,교육,유아및초·중등교육,1,0.96,130,0.0,1.04,135,7,6,1,0.1192307692307692,0.1148148148148148,0.0,2.0,0.0,2.0,704.0,,,,2.0,2.0,최고PK(0.9+),완전(0%),범주형,중(101-1k),표준(6-10),소공유(2-5),중유사(0.1-0.3),중값유사
6854,연락처,596,교육,유아및초·중등교육,1,1.0,135,0.0,1.0,135,7,6,1,0.0111111111111111,0.0111111111111111,0.0,2.0,0.0,2.0,704.0,,,,2.0,2.0,최고PK(0.9+),완전(0%),범주형,중(101-1k),표준(6-10),소공유(2-5),낮은유사(0-0.1),낮은값유사
6855,비고,596,교육,유아및초·중등교육,1,0.02,3,0.0,2.33,135,7,6,1,0.3333333333333333,0.0207407407407407,0.0,5.0,0.0,5.0,704.0,,,,4.0,5.0,저PK(0-0.3),완전(0%),범주형,중(101-1k),표준(6-10),소공유(2-5),높은유사(0.3-0.6),낮은값유사
3626,분반,352,교육,고등교육,0,0.0,22,0.0,3448.24,94407,26,13,10,0.2894176136363636,0.0033919011255396,0.0,1888.0,0.0,2004.0,835.0,,,,627.0,2176.0,저PK(0-0.3),완전(0%),수치형,초대(10k+),초풍부(21+),대공유(21+),중유사(0.1-0.3),낮은값유사
3627,삭제여부,352,교육,고등교육,1,0.0,2,0.0,29310.0,94407,26,13,10,0.7699386503067485,0.0226947141345516,87.0,20.0,0.0,102.0,835.0,,,,81.0,163.0,저PK(0-0.3),완전(0%),범주형,초대(10k+),초풍부(21+),대공유(21+),최고유사(0.6+),낮은값유사
3628,평가여부,352,교육,고등교육,1,0.0,2,0.0,29310.0,94407,26,13,10,0.7699386503067485,0.025953739912574,87.0,20.0,0.0,87.0,835.0,,,,81.0,163.0,저PK(0-0.3),완전(0%),범주형,초대(10k+),초풍부(21+),대공유(21+),최고유사(0.6+),낮은값유사
3629,배점기준,352,교육,고등교육,0,0.0,31,0.0,2343.52,94407,26,13,10,0.1844155844155844,0.0132353436811792,0.0,334.0,0.0,385.0,835.0,,,,121.0,385.0,저PK(0-0.3),완전(0%),수치형,초대(10k+),초풍부(21+),대공유(21+),중유사(0.1-0.3),낮은값유사
3630,교과목코드,352,교육,고등교육,1,0.0,326,0.0,213.05,94407,26,13,10,0.203330411919369,0.0023000715745957,0.0,7.0,0.0,7.0,835.0,,,,6.0,7.0,저PK(0-0.3),완전(0%),범주형,초대(10k+),초풍부(21+),중공유(6-20),중유사(0.1-0.3),낮은값유사
3631,제출종료일,352,교육,고등교육,1,0.01,1081,0.0,71.62,94407,26,13,10,0.0466213943318476,0.005110759554617,0.0,316.0,0.0,344.0,835.0,,,,229.0,352.0,저PK(0-0.3),완전(0%),범주형,초대(10k+),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3632,등록종료시간,352,교육,고등교육,0,0.0,20,0.0,3254.89,94407,26,13,10,0.2011052937754508,0.0060949726831333,0.0,3066.0,0.0,3084.0,835.0,,,,649.0,3438.0,저PK(0-0.3),완전(0%),수치형,초대(10k+),초풍부(21+),대공유(21+),중유사(0.1-0.3),낮은값유사
3633,등록종료분,352,교육,고등교육,0,0.0,12,0.0,5858.8,94407,26,13,10,0.1958861396097364,0.0065183779480362,0.0,2969.0,0.0,2978.0,835.0,,,,607.0,3314.0,저PK(0-0.3),완전(0%),수치형,초대(10k+),초풍부(21+),대공유(21+),중유사(0.1-0.3),낮은값유사
3634,제출시작일,352,교육,고등교육,1,0.01,871,0.0,88.23,94407,26,13,10,0.0465032696051515,0.0056420220620461,0.0,317.0,0.0,337.0,835.0,,,,223.0,345.0,저PK(0-0.3),완전(0%),범주형,초대(10k+),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3635,등록시작시간,352,교육,고등교육,0,0.0,22,0.0,2789.9,94407,26,13,10,0.222642142193788,0.0067140797758472,0.0,2912.0,0.0,3015.0,835.0,,,,658.0,3524.0,저PK(0-0.3),완전(0%),수치형,초대(10k+),초풍부(21+),대공유(21+),중유사(0.1-0.3),낮은값유사
3636,등록시작분,352,교육,고등교육,0,0.0,7,0.0,8369.71,94407,26,13,10,0.2838578500707213,0.0070858801060124,0.0,2823.0,0.0,2899.0,835.0,,,,574.0,3232.0,저PK(0-0.3),완전(0%),수치형,초대(10k+),초풍부(21+),대공유(21+),중유사(0.1-0.3),낮은값유사
3637,학기,352,교육,고등교육,0,0.0,4,0.0,14647.0,94407,26,13,10,0.6256620762711864,0.0053957234929254,20.0,1113.0,0.0,1792.0,835.0,,,,581.0,1888.0,저PK(0-0.3),완전(0%),수치형,초대(10k+),초풍부(21+),대공유(21+),최고유사(0.6+),낮은값유사
3638,주차,352,교육,고등교육,0,0.0,15,0.0,3905.87,94407,26,13,10,0.393992878154513,0.0056278349430611,7.0,1514.0,0.0,1916.0,835.0,,,,624.0,2153.0,저PK(0-0.3),완전(0%),수치형,초대(10k+),초풍부(21+),대공유(21+),높은유사(0.3-0.6),낮은값유사
3639,학년도,352,교육,고등교육,0,0.0,9,0.0,6509.78,94407,26,13,10,0.487634970393591,0.0180331389140058,1.0,164.0,0.0,247.0,835.0,,,,220.0,319.0,저PK(0-0.3),완전(0%),수치형,초대(10k+),초풍부(21+),대공유(21+),높은유사(0.3-0.6),낮은값유사
3640,제출파일아이디,352,교육,고등교육,1,1.0,94100,0.0,1.0,94407,26,13,10,,,,,,,835.0,,,,,,최고PK(0.9+),완전(0%),범주형,초대(10k+),초풍부(21+),단독,낮은유사(0-0.1),낮은값유사
3641,삭제여부_1,352,교육,고등교육,1,0.0,2,0.0,29217.0,94407,26,13,10,0.7699386503067485,0.0278694759883472,87.0,20.0,0.0,89.0,835.0,,,,81.0,163.0,저PK(0-0.3),완전(0%),범주형,초대(10k+),초풍부(21+),대공유(21+),최고유사(0.6+),낮은값유사
3642,평가점수,352,교육,고등교육,0,0.0,165,0.0,163.47,94407,26,13,10,0.0893800389213233,0.0052550624307422,0.0,369.0,0.0,436.0,835.0,,,,133.0,436.0,저PK(0-0.3),완전(0%),수치형,초대(10k+),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3643,첨부파일아이디_1,352,교육,고등교육,1,0.01,484,0.0,1.0,94407,26,13,10,,,,,,,835.0,,,,,,저PK(0-0.3),완전(0%),범주형,초대(10k+),초풍부(21+),단독,낮은유사(0-0.1),낮은값유사
6856,순번,597,교육,유아및초·중등교육,0,1.0,4,0.0,1.0,4,9,5,4,0.6256620762711864,0.6256620762711864,20.0,1113.0,10.0,1188.0,614.0,,,,581.0,1888.0,최고PK(0.9+),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),최고유사(0.6+),최고값유사
6857,활용유형,597,교육,유아및초·중등교육,1,0.75,3,0.0,1.33,4,9,5,4,0.5416666666666666,0.53125,0.0,7.0,0.0,7.0,614.0,,,,5.0,8.0,고PK(0.7-0.9),완전(0%),범주형,소(≤100),표준(6-10),소공유(2-5),높은유사(0.3-0.6),높은값유사
6858,지역명,597,교육,유아및초·중등교육,1,0.25,1,0.0,4.0,4,9,5,4,1.0,0.625,0.0,0.0,0.0,1.0,614.0,,,,2.0,2.0,저PK(0-0.3),완전(0%),범주형,소(≤100),표준(6-10),소공유(2-5),최고유사(0.6+),최고값유사
6859,폐교명,597,교육,유아및초·중등교육,1,1.0,4,0.0,1.0,4,9,5,4,,,,,,,614.0,,,,,,최고PK(0.9+),완전(0%),범주형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
6860,폐교연도,597,교육,유아및초·중등교육,0,1.0,4,0.0,1.0,4,9,5,4,0.6803571428571429,0.6803571428571429,0.0,87.0,0.0,87.0,614.0,,,,105.0,140.0,최고PK(0.9+),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),최고유사(0.6+),최고값유사
6861,소재지,597,교육,유아및초·중등교육,1,1.0,4,0.0,1.0,4,9,5,4,,,,,,,614.0,,,,,,최고PK(0.9+),완전(0%),범주형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
6862, 건물연면적 ,597,교육,유아및초·중등교육,0,1.0,4,0.0,1.0,4,9,5,4,,,,,,,614.0,,,,,,최고PK(0.9+),완전(0%),수치형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
6863, 대 지 ,597,교육,유아및초·중등교육,0,1.0,4,0.0,1.0,4,9,5,4,0.5833333333333334,0.5833333333333334,0.0,26.0,0.0,26.0,614.0,,,,38.0,42.0,최고PK(0.9+),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),높은유사(0.3-0.6),높은값유사
6864,비  고,597,교육,유아및초·중등교육,1,1.0,4,0.0,1.0,4,9,5,4,,,,,,,614.0,,,,,,최고PK(0.9+),완전(0%),범주형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
6865,어린이집명,598,교육,유아및초·중등교육,1,0.83,1148,0.0,1.21,1385,14,9,5,0.0136298421807747,0.0113399872584412,0.0,17.0,0.0,17.0,730.0,,,,17.0,17.0,고PK(0.7-0.9),완전(0%),범주형,대(1k-10k),풍부(11-20),중공유(6-20),낮은유사(0-0.1),낮은값유사
6866,시도명,598,교육,유아및초·중등교육,1,0.0,1,0.0,1385.0,1385,14,9,5,1.0,0.0810469314079422,0.0,0.0,0.0,19.0,730.0,,,,17.0,20.0,저PK(0-0.3),완전(0%),범주형,대(1k-10k),풍부(11-20),중공유(6-20),최고유사(0.6+),낮은값유사
6867,시군구명,598,교육,유아및초·중등교육,1,0.01,15,0.0,92.33,1385,14,9,5,0.5666666666666667,0.1052146008824709,0.0,15.0,0.0,16.0,730.0,,,,15.0,18.0,저PK(0-0.3),완전(0%),범주형,대(1k-10k),풍부(11-20),중공유(6-20),높은유사(0.3-0.6),중값유사
6868,어린이집유형구분,598,교육,유아및초·중등교육,1,0.01,7,0.0,197.86,1385,14,9,5,0.4223602484472049,0.0387380317061685,1.0,16.0,0.0,19.0,730.0,,,,21.0,23.0,저PK(0-0.3),완전(0%),범주형,대(1k-10k),풍부(11-20),대공유(21+),높은유사(0.3-0.6),낮은값유사
6869,정원수,598,교육,유아및초·중등교육,0,0.11,148,0.0,9.36,1385,14,9,5,0.153453588784819,0.0408057748717589,0.0,2017.0,0.0,2134.0,730.0,,,,617.0,2219.0,저PK(0-0.3),완전(0%),수치형,대(1k-10k),풍부(11-20),대공유(21+),중유사(0.1-0.3),낮은값유사
6870,보육교직원수,598,교육,유아및초·중등교육,0,0.02,33,0.0,41.97,1385,14,9,5,0.2028842338120688,0.0308853868569526,0.0,2558.0,0.0,3260.0,730.0,,,,667.0,3589.0,저PK(0-0.3),완전(0%),수치형,대(1k-10k),풍부(11-20),대공유(21+),중유사(0.1-0.3),낮은값유사
6871,소재지도로명주소,598,교육,유아및초·중등교육,1,0.79,1093,0.0,1.27,1385,14,9,5,0.0018298261665141,0.0014440433212996,0.0,1.0,0.0,1.0,730.0,,,,1.0,1.0,고PK(0.7-0.9),완전(0%),범주형,대(1k-10k),풍부(11-20),단독,낮은유사(0-0.1),낮은값유사
6875,놀이터수,598,교육,유아및초·중등교육,1,0.0,2,0.0,582.0,1385,14,9,5,0.7699386503067485,0.1816349582512015,87.0,20.0,0.0,99.0,730.0,,,,81.0,163.0,저PK(0-0.3),완전(0%),범주형,대(1k-10k),풍부(11-20),대공유(21+),최고유사(0.6+),중값유사
6872,어린이집전화번호,598,교육,유아및초·중등교육,1,1.0,1384,0.0,1.0,1385,14,9,5,0.0783959537572254,0.0783393501805054,0.0,4.0,0.0,4.0,730.0,,,,3.0,4.0,최고PK(0.9+),완전(0%),범주형,대(1k-10k),풍부(11-20),소공유(2-5),낮은유사(0-0.1),낮은값유사
6873,어린이집팩스번호,598,교육,유아및초·중등교육,1,0.83,1153,0.0,1.01,1385,14,9,5,0.1808326105810928,0.1505415162454873,0.0,2.0,0.0,2.0,730.0,,,,1.0,2.0,고PK(0.7-0.9),완전(0%),범주형,대(1k-10k),풍부(11-20),단독,중유사(0.1-0.3),중값유사
6874,보육실수,598,교육,유아및초·중등교육,0,0.01,20,0.0,58.2,1385,14,9,5,0.2504809052333805,0.0430968295385495,0.0,2598.0,0.0,3239.0,730.0,,,,654.0,3535.0,저PK(0-0.3),완전(0%),수치형,대(1k-10k),풍부(11-20),대공유(21+),중유사(0.1-0.3),낮은값유사
6876,CCTV설치수,598,교육,유아및초·중등교육,0,0.02,28,0.0,41.57,1385,14,9,5,0.2156354983202687,0.1456450289253358,0.0,2605.0,0.0,2958.0,730.0,,,,661.0,3572.0,저PK(0-0.3),완전(0%),수치형,대(1k-10k),풍부(11-20),대공유(21+),중유사(0.1-0.3),중값유사
6877,통학차량운영여부,598,교육,유아및초·중등교육,0,0.01,8,0.0,145.5,1385,14,9,5,0.357726870948733,0.0854817058772222,0.0,2606.0,0.0,3133.0,730.0,,,,626.0,3394.0,저PK(0-0.3),완전(0%),수치형,대(1k-10k),풍부(11-20),대공유(21+),높은유사(0.3-0.6),낮은값유사
6878,데이터기준일자,598,교육,유아및초·중등교육,1,0.0,1,0.0,1164.0,1385,14,9,5,1.0,0.0042446121868504,0.0,0.0,0.0,33.0,730.0,,,,28.0,33.0,저PK(0-0.3),완전(0%),범주형,대(1k-10k),풍부(11-20),대공유(21+),최고유사(0.6+),낮은값유사
6879,번호,599,교육,유아및초·중등교육,0,1.0,9,0.0,1.0,9,8,4,4,0.4701064701064701,0.4701064701064701,7.0,1376.0,4.0,1508.0,668.0,,,,601.0,2035.0,최고PK(0.9+),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),높은유사(0.3-0.6),높은값유사
6880,학교명,599,교육,유아및초·중등교육,1,1.0,9,0.0,1.0,9,8,4,4,0.1111111111111111,0.1111111111111111,0.0,1.0,0.0,1.0,668.0,,,,1.0,1.0,최고PK(0.9+),완전(0%),범주형,소(≤100),표준(6-10),단독,중유사(0.1-0.3),중값유사
6881,폐교연도,599,교육,유아및초·중등교육,0,0.78,7,0.0,1.29,9,8,4,4,0.2669047619047619,0.2237037037037037,0.0,550.0,0.0,584.0,668.0,,,,169.0,600.0,고PK(0.7-0.9),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),중유사(0.1-0.3),중값유사
6882,소재지,599,교육,유아및초·중등교육,1,1.0,9,0.0,1.0,9,8,4,4,,,,,,,668.0,,,,,,최고PK(0.9+),완전(0%),범주형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
6883,토지면적(단위 제곱미터),599,교육,유아및초·중등교육,0,1.0,9,0.0,1.0,9,8,4,4,0.1234567901234568,0.1234567901234568,0.0,9.0,0.0,9.0,668.0,,,,6.0,9.0,최고PK(0.9+),완전(0%),수치형,소(≤100),표준(6-10),중공유(6-20),중유사(0.1-0.3),중값유사
6884,건물면적(단위 제곱미터),599,교육,유아및초·중등교육,0,0.89,8,0.0,1.13,9,8,4,4,0.1289808917197452,0.2137296532200991,0.0,147.0,0.0,157.0,668.0,,,,53.0,157.0,고PK(0.7-0.9),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),중유사(0.1-0.3),중값유사
6885,활용 구분,599,교육,유아및초·중등교육,1,0.44,4,0.0,2.25,9,8,4,4,0.40625,0.2777777777777778,0.0,7.0,0.0,7.0,668.0,,,,5.0,8.0,중PK(0.3-0.7),완전(0%),범주형,소(≤100),표준(6-10),소공유(2-5),높은유사(0.3-0.6),중값유사
6886,비고,599,교육,유아및초·중등교육,1,1.0,9,0.0,1.0,9,8,4,4,,,,,,,668.0,,,,,,최고PK(0.9+),완전(0%),범주형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
3545,MARC 데이터 구축 건수-합계,343,교육,고등교육,0,0.87,4605,0.0,1.15,5287,5,0,5,0.002558885052143,0.0341531311669473,0.0,3320.0,0.0,3439.0,770.0,,,,694.0,3661.0,고PK(0.7-0.9),완전(0%),수치형,대(1k-10k),협소(≤5),대공유(21+),낮은유사(0-0.1),낮은값유사
3546,디지털 콘텐츠 구축 건수-합계,343,교육,고등교육,0,0.34,1812,0.0,2.92,5287,5,0,5,0.0181919812522615,0.0463122858494666,0.0,2985.0,0.0,3298.0,770.0,,,,742.0,4124.0,중PK(0.3-0.7),완전(0%),수치형,대(1k-10k),협소(≤5),대공유(21+),낮은유사(0-0.1),낮은값유사
